learner_id,question_id,question_type,subskill,difficulty_level,response_time,attempt_count,correct_or_incorrect,hint_requested,session_number,timestamp,error_pattern,repeated_mistake,simulated_progress
L001,Q-GRA-2-012,grammar,present perfect,medium,31.371,1,1,0,22,2025-03-24T11:37:00,,0,0.5262
L001,Q-VOC-3-021,vocabulary,false friends,hard,25.003,2,0,0,23,2025-03-26T10:34:00,article-gender association error,0,0.5286
L001,Q-GRA-3-001,grammar,modal verbs,hard,38.422,2,0,1,23,2025-03-26T13:57:00,case-marking error,0,0.531
L001,Q-GRA-3-044,grammar,present perfect,hard,44.886,1,1,0,23,2025-03-27T15:14:00,,0,0.5333
L001,Q-REA-4-055,reading,instructions,advanced,50.384,3,0,0,23,2025-03-27T09:53:00,detail retrieval error,0,0.5357
L001,Q-GRA-3-001,grammar,modal verbs,medium,41.322,2,0,1,23,2025-03-27T09:14:00,case-marking error,1,0.5381
L001,Q-LIS-3-027,listening,numbers,hard,51.798,3,1,0,23,2025-03-26T13:27:00,,0,0.5405
L001,Q-GRA-3-067,grammar,verb position,hard,37.959,1,0,1,23,2025-03-29T16:14:00,modal-verb conjugation error,0,0.5429
L001,Q-REA-2-043,reading,detail retrieval,medium,46.316,2,0,0,23,2025-03-28T17:13:00,instruction parsing error,0,0.5452
L001,Q-LIS-4-073,listening,slow dialogue,advanced,58.442,2,0,1,23,2025-03-28T14:17:00,phoneme discrimination error,0,0.5476
L001,Q-LIS-3-020,listening,dictation,hard,68.951,2,1,0,23,2025-03-27T13:10:00,,0,0.55
L001,Q-GRA-4-070,grammar,cases,advanced,48.919,5,0,0,23,2025-03-27T16:37:00,verb-position error,0,0.5524
L001,Q-REA-3-009,reading,instructions,hard,77.637,3,0,0,23,2025-03-25T13:25:00,main-idea misinterpretation,0,0.5548
L001,Q-REA-3-036,reading,dialogue,hard,72.417,4,0,1,23,2025-03-27T16:21:00,detail retrieval error,0,0.5571
L001,Q-LIS-4-060,listening,dictation,advanced,52.996,2,1,0,24,2025-04-01T13:27:00,,0,0.5595
L001,Q-VOC-4-075,vocabulary,daily verbs,advanced,29.686,4,0,0,24,2025-04-01T12:10:00,false-friend translation error,0,0.5619
L001,Q-REA-4-067,reading,detail retrieval,advanced,47.303,3,0,0,24,2025-03-30T17:18:00,main-idea misinterpretation,0,0.5643
L001,Q-GRA-4-070,grammar,cases,hard,34.377,2,0,1,24,2025-03-31T09:18:00,modal-verb conjugation error,1,0.5667
L001,Q-GRA-3-021,grammar,present perfect,hard,23.399,2,0,0,24,2025-03-31T13:15:00,modal-verb conjugation error,0,0.569
L001,Q-VOC-3-076,vocabulary,false friends,hard,13.804,2,1,0,24,2025-03-30T11:01:00,,0,0.5714
L001,Q-REA-3-056,reading,short passage,hard,70.948,1,0,0,24,2025-03-31T11:50:00,instruction parsing error,0,0.5738
L001,Q-VOC-1-068,vocabulary,articles,easy,24.546,2,0,0,24,2025-03-31T15:47:00,vocabulary recall error,0,0.5762
L001,Q-GRA-2-010,grammar,cases,medium,21.835,2,1,0,24,2025-03-30T13:05:00,,0,0.5786
L001,Q-LIS-2-065,listening,numbers,medium,44.328,3,0,0,24,2025-04-01T14:28:00,dialogue detail omission,0,0.581
L001,Q-REA-3-056,reading,short passage,hard,48.929,1,0,0,24,2025-03-30T12:45:00,detail retrieval error,1,0.5833
L001,Q-VOC-2-021,vocabulary,articles,medium,23.867,2,0,0,25,2025-04-02T17:21:00,article-gender association error,0,0.5857
L001,Q-GRA-3-011,grammar,present perfect,hard,47.695,5,0,1,25,2025-04-04T10:42:00,verb-position error,0,0.5881
L001,Q-GRA-3-030,grammar,modal verbs,hard,51.818,1,1,0,25,2025-04-03T14:17:00,,0,0.5905
L001,Q-GRA-3-035,grammar,modal verbs,hard,33.271,3,0,0,25,2025-04-04T12:53:00,modal-verb conjugation error,0,0.5929
L001,Q-GRA-4-034,grammar,present perfect,advanced,42.344,2,0,1,25,2025-04-02T14:35:00,modal-verb conjugation error,0,0.5952
L001,Q-VOC-3-022,vocabulary,articles,hard,20.284,1,1,0,25,2025-04-04T13:13:00,,0,0.5976
L001,Q-VOC-3-057,vocabulary,separable verbs,hard,22.809,3,1,0,25,2025-04-02T10:08:00,,0,0.6
L001,Q-GRA-3-017,grammar,modal verbs,hard,44.902,1,1,0,25,2025-04-03T15:00:00,,0,0.6024
L001,Q-LIS-2-065,listening,numbers,advanced,43.43,3,0,1,25,2025-04-04T16:53:00,dialogue detail omission,1,0.6048
L001,Q-REA-4-010,reading,instructions,advanced,46.476,2,1,0,25,2025-04-06T15:04:00,,0,0.6071
L001,Q-REA-4-048,reading,short passage,advanced,35.583,1,0,1,25,2025-04-03T11:53:00,detail retrieval error,0,0.6095
L001,Q-LIS-3-018,listening,dictation,hard,52.688,1,1,0,25,2025-04-04T14:50:00,,0,0.6119
L001,Q-VOC-4-064,vocabulary,false friends,advanced,28.33,1,0,1,25,2025-04-02T10:19:00,article-gender association error,0,0.6143
L001,Q-LIS-3-075,listening,slow dialogue,hard,60.657,1,1,0,26,2025-04-07T13:53:00,,0,0.6167
L001,Q-VOC-3-053,vocabulary,daily verbs,hard,27.44,4,0,1,26,2025-04-08T15:23:00,false-friend translation error,0,0.619
L001,Q-REA-4-020,reading,instructions,advanced,41.748,3,1,0,26,2025-04-07T09:26:00,,0,0.6214
L001,Q-REA-3-050,reading,instructions,hard,45.172,1,1,0,26,2025-04-08T16:27:00,,0,0.6238
L001,Q-REA-4-048,reading,dialogue,advanced,57.46,3,0,0,26,2025-04-05T15:51:00,instruction parsing error,0,0.6262
L001,Q-GRA-3-019,grammar,cases,hard,44.612,3,0,1,26,2025-04-07T10:16:00,case-marking error,0,0.6286
L001,Q-GRA-2-021,grammar,cases,medium,35.168,3,0,0,26,2025-04-07T10:39:00,verb-position error,0,0.631
L001,Q-VOC-3-053,vocabulary,false friends,hard,22.979,4,0,0,26,2025-04-07T09:52:00,article-gender association error,1,0.6333
L001,Q-REA-4-022,reading,short passage,advanced,58.647,1,1,0,26,2025-04-06T14:51:00,,0,0.6357
L001,Q-REA-4-006,reading,short passage,advanced,38.655,4,0,1,27,2025-04-11T11:01:00,detail retrieval error,0,0.6381
L001,Q-REA-3-075,reading,short passage,hard,46.771,2,1,0,27,2025-04-10T10:50:00,,0,0.6405
L001,Q-GRA-4-078,grammar,verb position,advanced,39.161,1,1,1,27,2025-04-11T10:59:00,,0,0.6429
L001,Q-LIS-4-047,listening,slow dialogue,advanced,70.149,3,0,0,27,2025-04-10T09:02:00,number misrecognition,0,0.6452
L001,Q-REA-3-080,reading,short passage,hard,63.932,1,1,0,27,2025-04-11T11:27:00,,0,0.6476
L001,Q-REA-3-016,reading,dialogue,hard,49.317,1,0,1,27,2025-04-11T17:06:00,main-idea misinterpretation,0,0.65
L001,Q-REA-4-068,reading,short passage,advanced,67.353,1,0,0,27,2025-04-10T17:57:00,instruction parsing error,0,0.6524
L001,Q-VOC-4-057,vocabulary,separable verbs,advanced,15.53,1,1,1,27,2025-04-10T13:20:00,,0,0.6548
L001,Q-VOC-3-063,vocabulary,daily verbs,hard,18.287,1,1,0,28,2025-04-15T17:50:00,,0,0.6571
L001,Q-VOC-3-008,vocabulary,articles,hard,19.607,3,0,0,28,2025-04-14T15:23:00,vocabulary recall error,0,0.6595
L001,Q-VOC-3-008,vocabulary,articles,advanced,26.888,3,0,1,28,2025-04-13T09:43:00,false-friend translation error,1,0.6619
L001,Q-VOC-3-045,vocabulary,false friends,hard,28.567,1,1,1,28,2025-04-14T13:50:00,,0,0.6643
L001,Q-LIS-4-047,listening,chapter audio,hard,40.619,1,0,1,28,2025-04-15T10:34:00,phoneme discrimination error,1,0.6667
L001,Q-LIS-4-047,listening,chapter audio,advanced,55.503,2,0,0,28,2025-04-13T11:35:00,phoneme discrimination error,1,0.669
L001,Q-VOC-4-024,vocabulary,articles,advanced,21.233,2,1,0,28,2025-04-12T14:49:00,,0,0.6714
L001,Q-VOC-4-011,vocabulary,separable verbs,advanced,21.016,4,1,1,28,2025-04-14T11:40:00,,0,0.6738
L001,Q-LIS-4-047,listening,slow dialogue,advanced,61.594,1,0,0,28,2025-04-12T16:17:00,phoneme discrimination error,1,0.6762
L001,Q-REA-4-024,reading,short passage,advanced,40.719,2,0,0,28,2025-04-12T11:55:00,main-idea misinterpretation,0,0.6786
L001,Q-LIS-3-046,listening,numbers,hard,66.995,2,0,1,28,2025-04-13T13:16:00,dialogue detail omission,0,0.681
L001,Q-GRA-4-003,grammar,cases,advanced,30.826,2,0,0,29,2025-04-18T13:54:00,case-marking error,0,0.6833
L001,Q-GRA-4-003,grammar,verb position,advanced,34.801,2,0,0,29,2025-04-16T12:01:00,case-marking error,1,0.6857
L001,Q-VOC-3-010,vocabulary,daily verbs,hard,20.573,2,1,0,29,2025-04-18T17:24:00,,0,0.6881
L001,Q-LIS-3-009,listening,dictation,hard,55.405,3,1,0,29,2025-04-17T09:49:00,,0,0.6905
L001,Q-REA-3-056,reading,dialogue,hard,46.556,1,1,0,29,2025-04-17T09:14:00,,0,0.6929
L001,Q-LIS-3-046,listening,dictation,advanced,23.93,5,0,1,29,2025-04-15T13:31:00,dialogue detail omission,1,0.6952
L001,Q-VOC-2-027,vocabulary,daily verbs,medium,26.974,2,0,0,29,2025-04-16T15:00:00,vocabulary recall error,0,0.6976
L001,Q-REA-3-027,reading,dialogue,hard,48.589,2,1,0,29,2025-04-17T12:16:00,,0,0.7
L001,Q-GRA-4-024,grammar,present perfect,advanced,97.532,3,0,0,29,2025-04-17T17:26:00,modal-verb conjugation error,0,0.7024
L001,Q-GRA-4-024,grammar,modal verbs,advanced,34.049,2,0,1,29,2025-04-17T13:18:00,modal-verb conjugation error,1,0.7048
L001,Q-VOC-4-004,vocabulary,daily verbs,advanced,23.399,2,0,1,29,2025-04-17T17:58:00,false-friend translation error,0,0.7071
L001,Q-REA-4-035,reading,instructions,advanced,54.087,1,1,0,29,2025-04-18T14:34:00,,0,0.7095
L001,Q-GRA-4-024,grammar,present perfect,advanced,41.829,5,0,1,30,2025-04-20T17:19:00,modal-verb conjugation error,1,0.7119
L001,Q-GRA-4-024,grammar,verb position,advanced,47.059,4,0,1,30,2025-04-19T12:16:00,modal-verb conjugation error,1,0.7143
L001,Q-LIS-4-045,listening,slow dialogue,advanced,39.44,1,0,0,30,2025-04-22T17:07:00,number misrecognition,0,0.7167
L001,Q-GRA-4-001,grammar,modal verbs,advanced,35.601,4,0,1,30,2025-04-20T11:47:00,case-marking error,0,0.719
L001,Q-LIS-3-067,listening,dictation,hard,64.933,5,0,1,30,2025-04-20T16:32:00,number misrecognition,0,0.7214
L001,Q-REA-4-049,reading,short passage,advanced,61.578,3,0,0,30,2025-04-21T16:41:00,instruction parsing error,0,0.7238
L001,Q-REA-4-040,reading,detail retrieval,advanced,100.854,6,1,1,30,2025-04-20T16:17:00,slow but correct response,0,0.7262
L001,Q-REA-4-064,reading,short passage,advanced,81.268,1,0,0,30,2025-04-21T13:21:00,instruction parsing error,0,0.7286
L001,Q-VOC-4-004,vocabulary,articles,hard,18.593,1,0,1,30,2025-04-20T15:35:00,false-friend translation error,1,0.731
L001,Q-LIS-3-034,listening,dictation,hard,70.833,4,0,0,30,2025-04-21T09:21:00,phoneme discrimination error,0,0.7333
L001,Q-GRA-4-042,grammar,present perfect,advanced,35.72,3,0,0,30,2025-04-21T14:05:00,modal-verb conjugation error,0,0.7357
L001,Q-GRA-4-072,grammar,modal verbs,advanced,37.956,1,1,0,31,2025-04-24T13:00:00,,0,0.7381
L001,Q-VOC-4-006,vocabulary,daily verbs,advanced,30.081,3,0,1,31,2025-04-24T16:12:00,false-friend translation error,0,0.7405
L001,Q-VOC-3-065,vocabulary,false friends,hard,22.732,2,0,1,31,2025-04-24T17:33:00,vocabulary recall error,0,0.7429
L001,Q-GRA-4-075,grammar,modal verbs,advanced,31.743,1,1,0,31,2025-04-23T13:39:00,,0,0.7452
L001,Q-LIS-4-029,listening,slow dialogue,advanced,58.964,3,1,0,31,2025-04-23T10:26:00,,0,0.7476
L001,Q-GRA-4-042,grammar,verb position,advanced,64.388,3,0,1,31,2025-04-25T17:41:00,modal-verb conjugation error,1,0.75
L001,Q-GRA-4-065,grammar,cases,advanced,48.334,1,1,1,31,2025-04-24T11:30:00,,0,0.7524
L001,Q-GRA-4-076,grammar,modal verbs,advanced,47.123,1,1,0,31,2025-04-25T10:53:00,,0,0.7548
L001,Q-LIS-4-034,listening,numbers,advanced,56.831,3,1,0,31,2025-04-26T12:00:00,,0,0.7571
L001,Q-GRA-4-060,grammar,verb position,advanced,35.242,4,0,1,31,2025-04-26T09:00:00,verb-position error,0,0.7595
L001,Q-GRA-3-048,grammar,modal verbs,hard,26.055,2,1,1,31,2025-04-23T12:07:00,,0,0.7619
L001,Q-LIS-4-044,listening,numbers,advanced,43.936,1,1,0,32,2025-04-28T09:47:00,,0,0.7643
L001,Q-REA-4-053,reading,detail retrieval,advanced,65.365,2,1,0,32,2025-04-27T11:58:00,,0,0.7667
L001,Q-REA-3-061,reading,detail retrieval,hard,77.89,4,0,0,32,2025-04-28T13:16:00,instruction parsing error,0,0.769
L001,Q-REA-4-020,reading,detail retrieval,advanced,39.426,3,0,0,32,2025-04-28T14:12:00,instruction parsing error,0,0.7714
L001,Q-REA-4-020,reading,detail retrieval,advanced,46.253,3,0,1,32,2025-04-27T11:15:00,main-idea misinterpretation,1,0.7738
L001,Q-VOC-3-061,vocabulary,daily verbs,hard,27.013,2,1,0,32,2025-04-26T12:38:00,,0,0.7762
L001,Q-VOC-4-018,vocabulary,false friends,advanced,26.158,6,0,1,32,2025-04-27T09:56:00,article-gender association error,0,0.7786
L001,Q-VOC-4-029,vocabulary,daily verbs,advanced,18.699,2,1,0,32,2025-04-27T13:43:00,,0,0.781
L001,Q-REA-4-026,reading,short passage,advanced,55.156,2,0,1,32,2025-04-27T16:00:00,instruction parsing error,0,0.7833
L001,Q-REA-4-015,reading,dialogue,advanced,72.463,2,0,0,32,2025-04-28T16:11:00,main-idea misinterpretation,0,0.7857
L001,Q-GRA-4-032,grammar,cases,advanced,36.983,2,0,0,32,2025-04-27T14:38:00,case-marking error,0,0.7881
L001,Q-VOC-4-027,vocabulary,false friends,advanced,22.719,2,0,0,33,2025-05-01T13:13:00,article-gender association error,0,0.7905
L001,Q-GRA-4-023,grammar,present perfect,advanced,39.443,3,0,1,33,2025-05-01T15:35:00,case-marking error,0,0.7929
L001,Q-LIS-4-032,listening,numbers,advanced,63.758,2,0,0,33,2025-05-02T09:43:00,phoneme discrimination error,0,0.7952
L001,Q-REA-4-026,reading,dialogue,advanced,35.495,1,0,1,33,2025-04-30T10:49:00,detail retrieval error,0,0.7976
L001,Q-VOC-4-001,vocabulary,false friends,advanced,22.667,3,0,0,33,2025-04-30T15:24:00,article-gender association error,0,0.8
L001,Q-GRA-4-021,grammar,cases,advanced,54.088,2,0,1,33,2025-05-01T14:34:00,modal-verb conjugation error,0,0.8024
L001,Q-REA-4-065,reading,dialogue,advanced,48.575,4,0,0,33,2025-05-01T16:55:00,instruction parsing error,0,0.8048
L001,Q-VOC-4-025,vocabulary,articles,advanced,18.371,3,0,0,33,2025-05-01T16:48:00,false-friend translation error,0,0.8071
L001,Q-VOC-4-012,vocabulary,false friends,advanced,27.351,2,0,0,33,2025-05-03T13:28:00,article-gender association error,0,0.8095
L001,Q-GRA-4-021,grammar,verb position,advanced,42.141,1,0,0,34,2025-05-04T10:53:00,verb-position error,1,0.8119
L001,Q-GRA-4-077,grammar,verb position,advanced,25.406,3,1,0,34,2025-05-05T13:45:00,,0,0.8143
L001,Q-REA-4-034,reading,detail retrieval,advanced,53.251,2,1,0,34,2025-05-05T13:28:00,,0,0.8167
L001,Q-REA-4-016,reading,dialogue,advanced,60.57,2,1,1,34,2025-05-04T09:28:00,,0,0.819
L001,Q-VOC-3-011,vocabulary,daily verbs,hard,16.065,3,1,1,34,2025-05-05T13:12:00,,0,0.8214
L001,Q-VOC-3-002,vocabulary,articles,hard,17.572,2,1,0,34,2025-05-07T11:42:00,,0,0.8238
L001,Q-VOC-3-020,vocabulary,separable verbs,hard,25.071,1,1,0,34,2025-05-04T14:30:00,,0,0.8262
L001,Q-GRA-4-044,grammar,present perfect,advanced,27.586,1,1,1,34,2025-05-04T12:49:00,,0,0.8286
L001,Q-LIS-4-049,listening,slow dialogue,advanced,52.67,3,0,1,34,2025-05-05T14:54:00,phoneme discrimination error,0,0.831
L001,Q-LIS-4-049,listening,chapter audio,advanced,42.158,2,0,1,34,2025-05-05T09:44:00,dialogue detail omission,1,0.8333
L001,Q-LIS-4-053,listening,dictation,advanced,59.724,6,0,0,34,2025-05-03T10:13:00,dialogue detail omission,0,0.8357
L001,Q-GRA-4-062,grammar,present perfect,advanced,38.257,1,1,1,34,2025-05-05T12:32:00,,0,0.8381
L001,Q-GRA-3-052,grammar,verb position,hard,43.486,2,0,0,35,2025-05-08T15:33:00,verb-position error,0,0.8405
L001,Q-VOC-4-006,vocabulary,separable verbs,advanced,17.724,3,0,0,35,2025-05-08T10:58:00,vocabulary recall error,0,0.8429
L001,Q-REA-4-065,reading,dialogue,advanced,72.271,3,0,0,35,2025-05-08T15:33:00,main-idea misinterpretation,1,0.8452
L001,Q-GRA-4-062,grammar,modal verbs,advanced,31.352,5,0,1,35,2025-05-09T17:33:00,modal-verb conjugation error,0,0.8476
L001,Q-REA-4-073,reading,short passage,advanced,61.184,5,0,1,35,2025-05-08T09:10:00,instruction parsing error,0,0.85
L001,Q-REA-4-038,reading,instructions,advanced,66.24,3,0,0,35,2025-05-08T11:14:00,detail retrieval error,0,0.8524
L001,Q-VOC-4-006,vocabulary,separable verbs,advanced,19.987,2,0,1,35,2025-05-08T12:34:00,vocabulary recall error,0,0.8548
L001,Q-REA-3-037,reading,instructions,hard,49.957,6,0,0,35,2025-05-06T14:00:00,main-idea misinterpretation,0,0.8571
L001,Q-LIS-4-065,listening,dictation,advanced,37.084,1,1,0,35,2025-05-08T14:27:00,,0,0.8595
L001,Q-GRA-4-062,grammar,present perfect,advanced,37.223,2,0,0,35,2025-05-09T17:14:00,verb-position error,1,0.8619
L001,Q-VOC-4-061,vocabulary,daily verbs,advanced,21.23,2,1,0,36,2025-05-11T15:17:00,,0,0.8643
L001,Q-GRA-4-006,grammar,present perfect,advanced,40.073,1,1,1,36,2025-05-11T14:05:00,,0,0.8667
L001,Q-REA-4-060,reading,detail retrieval,advanced,50.276,3,1,1,36,2025-05-11T17:47:00,,0,0.869
L001,Q-GRA-4-043,grammar,cases,advanced,42.174,3,0,1,36,2025-05-12T15:27:00,case-marking error,0,0.8714
L001,Q-GRA-4-043,grammar,modal verbs,advanced,46.669,5,0,0,36,2025-05-11T13:11:00,case-marking error,1,0.8738
L001,Q-GRA-4-034,grammar,present perfect,advanced,32.08,3,0,1,36,2025-05-10T16:15:00,verb-position error,0,0.8762
L001,Q-REA-3-037,reading,short passage,advanced,66.399,4,0,1,36,2025-05-12T10:24:00,detail retrieval error,1,0.8786
L001,Q-LIS-4-048,listening,slow dialogue,advanced,56.492,4,0,1,36,2025-05-12T15:11:00,number misrecognition,0,0.881
L001,Q-VOC-4-028,vocabulary,false friends,advanced,24.254,1,0,0,36,2025-05-13T16:22:00,false-friend translation error,0,0.8833
L001,Q-VOC-4-069,vocabulary,daily verbs,advanced,18.029,2,0,0,36,2025-05-11T10:48:00,false-friend translation error,0,0.8857
L001,Q-LIS-4-009,listening,dictation,advanced,61.121,1,0,1,36,2025-05-12T09:09:00,number misrecognition,0,0.8881
L001,Q-VOC-4-010,vocabulary,articles,advanced,26.791,3,0,1,37,2025-05-15T16:53:00,article-gender association error,0,0.8905
L001,Q-GRA-3-072,grammar,present perfect,hard,23.636,2,1,0,37,2025-05-15T17:01:00,,0,0.8929
L001,Q-REA-4-036,reading,dialogue,advanced,65.629,1,0,1,37,2025-05-14T17:27:00,main-idea misinterpretation,0,0.8952
L001,Q-VOC-4-019,vocabulary,separable verbs,advanced,22.645,2,0,0,37,2025-05-16T13:31:00,vocabulary recall error,0,0.8976
L001,Q-VOC-4-010,vocabulary,separable verbs,advanced,28.268,2,1,0,37,2025-05-16T15:50:00,,0,0.9
L001,Q-GRA-4-034,grammar,modal verbs,advanced,36.28,5,0,1,37,2025-05-15T13:12:00,modal-verb conjugation error,1,0.9024
L001,Q-VOC-4-013,vocabulary,daily verbs,advanced,24.974,2,1,1,37,2025-05-14T11:09:00,,0,0.9048
L001,Q-REA-4-012,reading,short passage,advanced,52.677,1,1,0,37,2025-05-16T11:07:00,,0,0.9071
L001,Q-REA-4-047,reading,detail retrieval,advanced,70.086,1,1,1,37,2025-05-15T10:22:00,,0,0.9095
L001,Q-LIS-3-040,listening,chapter audio,hard,41.345,1,1,0,37,2025-05-13T13:24:00,,0,0.9119
L001,Q-LIS-4-053,listening,slow dialogue,advanced,34.292,1,1,0,37,2025-05-16T14:52:00,,0,0.9143
L001,Q-GRA-4-048,grammar,verb position,advanced,34.758,2,1,0,38,2025-05-18T10:29:00,,0,0.9167
L001,Q-VOC-4-019,vocabulary,separable verbs,advanced,32.17,4,0,0,38,2025-05-19T17:43:00,article-gender association error,1,0.919
L001,Q-VOC-4-009,vocabulary,daily verbs,advanced,15.954,2,0,1,38,2025-05-18T09:57:00,false-friend translation error,0,0.9214
L001,Q-VOC-4-062,vocabulary,false friends,advanced,24.836,2,0,0,38,2025-05-20T12:34:00,article-gender association error,0,0.9238
L001,Q-LIS-4-042,listening,numbers,advanced,49.756,2,1,0,38,2025-05-18T15:36:00,,0,0.9262
L001,Q-GRA-4-003,grammar,modal verbs,advanced,33.805,2,0,0,38,2025-05-17T14:30:00,case-marking error,0,0.9286
L001,Q-GRA-4-003,grammar,cases,advanced,70.079,1,0,1,38,2025-05-19T15:09:00,modal-verb conjugation error,1,0.931
L001,Q-GRA-4-011,grammar,modal verbs,advanced,30.375,2,0,0,38,2025-05-19T10:23:00,modal-verb conjugation error,0,0.9333
L001,Q-LIS-4-009,listening,numbers,advanced,47.942,2,0,0,38,2025-05-18T10:54:00,dialogue detail omission,1,0.9357
L001,Q-REA-4-067,reading,short passage,advanced,47.433,2,0,1,38,2025-05-19T14:18:00,main-idea misinterpretation,0,0.9381
L001,Q-REA-4-054,reading,short passage,advanced,58.929,4,0,1,38,2025-05-18T09:18:00,detail retrieval error,0,0.9405
L001,Q-VOC-4-074,vocabulary,false friends,advanced,27.562,4,1,0,39,2025-05-21T11:58:00,,0,0.9429
L001,Q-LIS-4-018,listening,chapter audio,advanced,38.967,2,0,1,39,2025-05-23T13:12:00,dialogue detail omission,0,0.9452
L001,Q-REA-4-041,reading,short passage,advanced,36.642,3,0,1,39,2025-05-22T14:36:00,instruction parsing error,0,0.9476
L001,Q-REA-4-027,reading,short passage,advanced,89.022,2,1,1,39,2025-05-21T10:06:00,slow but correct response,0,0.95
L001,Q-GRA-4-011,grammar,present perfect,advanced,44.33,4,0,1,39,2025-05-22T16:07:00,modal-verb conjugation error,1,0.9524
L001,Q-LIS-4-024,listening,chapter audio,advanced,57.129,2,1,0,39,2025-05-22T15:10:00,,0,0.9548
L001,Q-LIS-4-028,listening,numbers,advanced,48.486,2,1,1,39,2025-05-22T15:19:00,,0,0.9571
L001,Q-LIS-4-028,listening,slow dialogue,advanced,35.464,2,0,0,39,2025-05-22T09:02:00,dialogue detail omission,0,0.9595
L001,Q-VOC-4-031,vocabulary,separable verbs,advanced,36.108,5,0,1,39,2025-05-22T16:35:00,false-friend translation error,0,0.9619
L001,Q-VOC-4-038,vocabulary,separable verbs,advanced,31.12,3,1,1,39,2025-05-24T16:08:00,,0,0.9643
L001,Q-VOC-4-031,vocabulary,daily verbs,advanced,18.721,3,0,0,39,2025-05-22T09:37:00,false-friend translation error,1,0.9667
L001,Q-GRA-4-074,grammar,verb position,advanced,48.465,1,0,0,40,2025-05-26T09:26:00,verb-position error,0,0.969
L001,Q-GRA-4-063,grammar,cases,advanced,30.755,3,1,1,40,2025-05-26T09:15:00,,0,0.9714
L001,Q-GRA-4-074,grammar,modal verbs,advanced,52.565,4,0,1,40,2025-05-26T13:50:00,modal-verb conjugation error,1,0.9738
L001,Q-REA-4-041,reading,short passage,advanced,46.766,1,0,1,40,2025-05-25T13:12:00,instruction parsing error,1,0.9762
L001,Q-GRA-4-074,grammar,verb position,advanced,51.319,4,0,0,40,2025-05-26T16:20:00,modal-verb conjugation error,0,0.9786
L001,Q-GRA-4-080,grammar,cases,advanced,30.226,3,1,1,40,2025-05-25T10:41:00,,0,0.981
L001,Q-GRA-4-066,grammar,modal verbs,advanced,44.588,4,0,1,40,2025-05-26T13:39:00,verb-position error,0,0.9833
L001,Q-LIS-4-044,listening,slow dialogue,advanced,63.311,2,1,0,40,2025-05-25T17:45:00,,0,0.9857
L001,Q-LIS-4-004,listening,slow dialogue,advanced,81.71,1,1,0,40,2025-05-26T15:08:00,slow but correct response,0,0.9881
L001,Q-LIS-4-028,listening,chapter audio,advanced,70.897,2,0,0,41,2025-05-29T12:33:00,number misrecognition,1,0.9905
L001,Q-VOC-3-017,vocabulary,separable verbs,hard,18.935,2,1,0,41,2025-05-29T13:57:00,,0,0.9929
L001,Q-REA-4-041,reading,short passage,advanced,44.429,2,0,0,41,2025-05-29T13:46:00,instruction parsing error,1,0.9952
L001,Q-REA-4-064,reading,instructions,advanced,62.693,2,0,0,41,2025-05-30T12:11:00,main-idea misinterpretation,0,0.9976
L001,Q-LIS-4-068,listening,slow dialogue,advanced,86.469,2,0,1,41,2025-05-30T10:48:00,phoneme discrimination error,0,1.0
L002,Q-GRA-2-018,grammar,modal verbs,medium,35.197,2,1,0,1,2025-01-07T13:11:00,,0,0.0
